"","CXQ_T_tpm","GY_T_tpm","HCM_T_tpm","LGL_T_tpm","MYP_T_tpm","SMJ_T_tpm","XB_T_tpm","CXQ_N_tpm","GY_N_tpm","HCM_N_tpm","LGL_N_tpm","MYP_N_tpm","SMJ_N_tpm","XB_N_tpm"
"SIDT2",4.95637713251596,11.4860640921302,9.16938213664506,7.05844949053398,7.68323916701418,4.44964928143726,16.0666879007437,19.7221995647228,16.1840652839458,20.2848478142403,16.6033568038357,16.4141283368911,13.1110954164309,18.078960154579
"SIGIRR",9.08669140961259,7.65737606142017,20.6311098074514,13.2345927947512,6.91491525031276,8.89929856287452,39.2741259795957,19.7221995647228,11.5600466313899,23.8645268402827,20.1612189760863,20.0617124117558,22.9444169787541,18.078960154579
"SIGLEC1",0,0,3.05646071221502,0,1.53664783340284,1.7798597125749,1.78518754452708,4.64051754464065,3.46801398941696,3.57967902604241,3.55786217225052,4.55948009358087,4.3703651388103,6.02632005152634
"SIGLEC10",2.47818856625798,3.82868803071008,3.82057589026878,2.64691855895024,4.60994350020851,3.55971942514981,6.24815640584477,6.96077631696098,4.62401865255594,7.15935805208482,4.74381622966736,10.0308562058779,4.3703651388103,9.0394800772895
"SIGLEC12",2.47818856625798,0,2.29234553416127,0,6.91491525031276,0.889929856287452,2.67778131679062,2.32025877232033,0,2.38645268402827,0,7.29516814972939,1.09259128470257,3.01316002576317
"SIGLEC5",0,0,0,0,3.84161958350709,3.55971942514981,0.892593772263539,0,0,0,0,0,0,0
"SIGLEC7",0.826062855419327,1.91434401535504,1.52823035610751,0,3.84161958350709,3.55971942514981,2.67778131679062,2.32025877232033,1.15600466313899,2.38645268402827,2.37190811483368,2.73568805614852,3.27777385410772,4.51974003864475
"SIGLEC8",0,0,0.764115178053755,0,0,0.889929856287452,0.892593772263539,2.32025877232033,1.15600466313899,2.38645268402827,2.37190811483368,1.82379203743235,2.18518256940515,1.50658001288158
"SIGLEC9",0.826062855419327,1.91434401535504,1.52823035610751,0.882306186316748,3.84161958350709,4.44964928143726,1.78518754452708,1.16012938616016,1.15600466313899,1.19322634201414,1.18595405741684,2.73568805614852,2.18518256940515,3.01316002576317
"SIGMAR1",35.520702783031,54.5588044376187,58.0727535320854,63.5260454148058,43.0261393352794,56.9555108023969,91.044564770881,24.3627171093634,20.8080839365017,22.6713004982686,34.3926676650883,24.6211925053367,33.8703298257798,40.6776603478028
"SIK1",2.47818856625798,7.65737606142017,1.52823035610751,1.7646123726335,3.07329566680567,0.889929856287452,1.78518754452708,1.16012938616016,2.31200932627797,2.38645268402827,1.18595405741684,1.82379203743235,1.09259128470257,0
"SIK2",8.26062855419327,5.74303204606512,5.34880624637629,7.05844949053398,6.14659133361134,5.33957913772471,6.24815640584477,4.64051754464065,5.78002331569493,5.96613171007068,5.9297702870842,6.38327213101322,5.46295642351287,3.01316002576317
"SIK3",9.08669140961259,5.74303204606512,9.16938213664506,8.82306186316748,10.7565348338198,8.00936870658706,8.03334395037185,6.96077631696098,10.4040419682509,8.35258439409895,9.48763245933471,9.11896018716174,7.64813899291802,4.51974003864475
"SIKE1",5.78243998793529,5.74303204606512,13.7540732049676,7.05844949053398,9.21988700041701,5.33957913772471,9.81853149489893,8.12090570312114,10.4040419682509,10.7390370781272,7.11572434450103,10.0308562058779,6.55554770821545,6.02632005152634
"SIL1",24.7818856625798,43.0727403454884,19.8669946293976,43.2330031295206,13.8298305006255,31.1475449700608,22.3148443065885,46.4051754464065,25.4321025890577,21.4780741562544,23.7190811483368,20.0617124117558,21.8518256940515,64.7829405539081
"SIM2",8.26062855419327,2.87151602303256,0,4.41153093158374,0.768323916701418,1.7798597125749,6.24815640584477,0,0,0,0,0,0,0
"SIMC1",9.91275426503192,9.57172007677521,6.8770366024838,12.3522866084345,3.07329566680567,8.89929856287452,7.14075017810831,6.96077631696098,6.93602797883392,5.96613171007068,7.11572434450103,6.38327213101322,8.74073027762059,4.51974003864475
"SIN3A",14.8691313975479,16.2719241305179,13.7540732049676,14.9992051673847,13.8298305006255,15.1288075568867,9.81853149489893,12.7614232477618,17.3400699470848,13.1254897621555,14.2314486890021,16.4141283368911,14.2036867011335,10.5460600901711
"SIN3B",9.08669140961259,6.70020405374264,11.4617276708063,6.17614330421723,9.98821091711843,7.11943885029961,13.3889065839531,10.4411644754415,10.4040419682509,7.15935805208482,10.6735865167516,10.0308562058779,6.55554770821545,4.51974003864475
"SINHCAF",61.1286513010302,67.959212545104,44.3186803271178,71.4668010916565,33.8062523348624,64.0749496526965,26.7778131679062,26.6829758816837,30.0561212416136,26.250979524311,27.2769433205873,25.5330885240529,33.8703298257798,19.5855401674606
"SIPA1",7.43456569877394,10.5288920844527,7.64115178053755,3.52922474526699,10.7565348338198,6.22950899401216,17.8518754452708,9.2810350892813,8.0920326419729,11.9322634201414,4.74381622966736,10.9427522245941,5.46295642351287,16.5723801416974
"SIPA1L1",27.2600742288378,19.1434401535504,12.9899580269138,34.4099412663532,19.9764218342369,28.4777554011985,16.0666879007437,18.5620701785626,17.3400699470848,16.7051687881979,16.6033568038357,18.2379203743235,19.6666431246463,16.5723801416974
"SIPA1L2",11.5648799758706,8.61454806909769,8.40526695859131,5.29383711790049,6.91491525031276,7.11943885029961,7.14075017810831,13.921552633922,12.7160512945288,21.4780741562544,20.1612189760863,18.2379203743235,14.2036867011335,10.5460600901711
"SIPA1L3",13.2170056867092,8.61454806909769,5.34880624637629,7.94075567685073,5.37826741690992,10.6791582754494,15.1740941284802,8.12090570312114,10.4040419682509,32.2171112343817,26.0909892631705,35.5639447299308,18.5740518399438,4.51974003864475
"SIRPA",9.91275426503192,7.65737606142017,10.6976124927526,3.52922474526699,19.2080979175354,14.2388777005992,8.92593772263539,10.4411644754415,6.93602797883392,7.15935805208482,5.9297702870842,13.6784402807426,9.83332156232317,12.0526401030527
"SIRPAP1",1.65212571083865,0.957172007677521,0.764115178053755,0.882306186316748,3.84161958350709,0.889929856287452,1.78518754452708,1.16012938616016,1.15600466313899,0,1.18595405741684,1.82379203743235,1.09259128470257,0
"SIRPB1",2.47818856625798,0.957172007677521,0.764115178053755,1.7646123726335,19.9764218342369,5.33957913772471,1.78518754452708,2.32025877232033,1.15600466313899,1.19322634201414,1.18595405741684,4.55948009358087,3.27777385410772,1.50658001288158
"SIRPB2",0.826062855419327,0.957172007677521,0.764115178053755,0,2.30497175010425,1.7798597125749,0,1.16012938616016,1.15600466313899,0,1.18595405741684,0.911896018716174,1.09259128470257,0
"SIRPG",0.826062855419327,1.91434401535504,1.52823035610751,0.882306186316748,1.53664783340284,3.55971942514981,2.67778131679062,2.32025877232033,3.46801398941696,5.96613171007068,2.37190811483368,3.64758407486469,5.46295642351287,3.01316002576317
"SIRT1",8.26062855419327,8.61454806909769,12.9899580269138,9.70536804948422,7.68323916701418,11.5690881317369,7.14075017810831,11.6012938616016,10.4040419682509,13.1254897621555,9.48763245933471,9.11896018716174,8.74073027762059,6.02632005152634
"SIRT2",20.6515713854832,14.3575801151628,30.5646071221502,20.2930422852852,18.439774000834,14.2388777005992,23.207438078852,23.2025877232033,19.6520792733628,17.898395130212,20.1612189760863,19.1498163930396,22.9444169787541,27.1184402318685
"SIRT3",7.43456569877394,8.61454806909769,14.5181883830214,6.17614330421723,5.37826741690992,6.22950899401216,8.92593772263539,17.4019407924024,8.0920326419729,8.35258439409895,10.6735865167516,7.29516814972939,12.0185041317283,13.5592201159343
"SIRT4",0.826062855419327,0.957172007677521,0.764115178053755,0.882306186316748,0,0,0,1.16012938616016,2.31200932627797,1.19322634201414,1.18595405741684,0.911896018716174,1.09259128470257,1.50658001288158
"SIRT5",9.91275426503192,7.65737606142017,9.16938213664506,13.2345927947512,5.37826741690992,5.33957913772471,7.14075017810831,9.2810350892813,8.0920326419729,9.54581073611309,10.6735865167516,5.47137611229704,8.74073027762059,6.02632005152634
"SIRT6",7.43456569877394,9.57172007677521,9.16938213664506,9.70536804948422,8.45156308371559,7.11943885029961,23.207438078852,23.2025877232033,8.0920326419729,28.6374322083393,17.7893108612526,11.8546482433103,24.0370082634566,24.1052802061053
"SIRT7",9.91275426503192,15.3147521228403,7.64115178053755,11.4699804221177,16.1348022507298,10.6791582754494,20.5296567620614,29.0032346540041,19.6520792733628,32.2171112343817,23.7190811483368,16.4141283368911,21.8518256940515,28.6250202447501
"SIT1",0,0.957172007677521,1.52823035610751,0.882306186316748,1.53664783340284,0.889929856287452,1.78518754452708,1.16012938616016,2.31200932627797,2.38645268402827,1.18595405741684,2.73568805614852,3.27777385410772,4.51974003864475
"SIVA1",8.26062855419327,11.4860640921302,6.8770366024838,14.116898981068,10.7565348338198,14.2388777005992,51.7704387912853,12.7614232477618,9.24803730511189,9.54581073611309,11.8595405741684,16.4141283368911,8.74073027762059,22.5987001932238
"SIX5",0.826062855419327,0,0.764115178053755,0.882306186316748,0.768323916701418,0,7.14075017810831,0,0,0,0,0.911896018716174,0,0
"SKA1",4.13031427709663,6.70020405374264,2.29234553416127,8.82306186316748,3.84161958350709,7.11943885029961,6.24815640584477,2.32025877232033,2.31200932627797,1.19322634201414,2.37190811483368,2.73568805614852,4.3703651388103,1.50658001288158
"SKA2",42.955268481805,27.7579882226481,16.8105339171826,31.7630227074029,36.1112240849666,40.0468435329353,19.6370629897979,25.5228464955236,19.6520792733628,17.898395130212,21.3471730335031,27.3568805614852,25.1295995481592,21.0921201803422
"SKA3",14.0430685421286,6.70020405374264,3.82057589026878,6.17614330421723,11.5248587505213,8.89929856287452,8.92593772263539,2.32025877232033,2.31200932627797,1.19322634201414,3.55786217225052,2.73568805614852,3.27777385410772,3.01316002576317
"SKAP1",4.13031427709663,1.91434401535504,3.82057589026878,16.7638175400182,3.84161958350709,8.89929856287452,3.57037508905416,4.64051754464065,6.93602797883392,5.96613171007068,4.74381622966736,6.38327213101322,7.64813899291802,6.02632005152634
"SKAP2",17.3473199638059,11.4860640921302,16.0464187391289,19.4107360989684,15.3664783340284,12.4590179880243,11.603719039426,16.2418114062423,25.4321025890577,20.2848478142403,21.3471730335031,18.2379203743235,18.5740518399438,15.0658001288158
"SKI",6.60850284335461,9.57172007677521,7.64115178053755,9.70536804948422,9.21988700041701,5.33957913772471,16.0666879007437,4.64051754464065,5.78002331569493,4.77290536805654,5.9297702870842,6.38327213101322,3.27777385410772,6.02632005152634
"SKIL",18.9994456746445,10.5288920844527,26.7440312318814,12.3522866084345,19.9764218342369,12.4590179880243,15.1740941284802,6.96077631696098,9.24803730511189,10.7390370781272,7.11572434450103,8.20706416844556,8.74073027762059,6.02632005152634
"SKIV2L",14.8691313975479,11.4860640921302,13.7540732049676,14.116898981068,12.2931826672227,7.11943885029961,16.0666879007437,12.7614232477618,11.5600466313899,14.3187161041696,15.4174027464189,10.9427522245941,16.3888692705386,19.5855401674606
"SKP1",357.685216396568,473.800143800373,401.924583656275,417.330826127822,319.62274934779,421.826751880252,285.630007124332,432.728261037741,439.281771992815,399.730824574736,367.64575779922,330.106358775255,366.018080375362,468.546384006173
"SKP2",13.2170056867092,11.4860640921302,12.2258428488601,15.8815113537015,12.2931826672227,15.1288075568867,10.7111252671625,5.80064693080081,6.93602797883392,7.15935805208482,7.11572434450103,9.11896018716174,7.64813899291802,4.51974003864475
"SLA",9.08669140961259,15.3147521228403,18.3387642732901,7.05844949053398,31.5012805847581,16.9086672694616,7.14075017810831,19.7221995647228,21.9640885996407,17.898395130212,16.6033568038357,20.973608430472,10.9259128470257,9.0394800772895
"SLA2",0,0.957172007677521,1.52823035610751,0.882306186316748,0.768323916701418,2.66978956886236,1.78518754452708,1.16012938616016,1.15600466313899,2.38645268402827,1.18595405741684,1.82379203743235,3.27777385410772,3.01316002576317
"SLAIN1",0.826062855419327,0,2.29234553416127,0.882306186316748,0.768323916701418,0.889929856287452,0.892593772263539,1.16012938616016,1.15600466313899,1.19322634201414,1.18595405741684,2.73568805614852,1.09259128470257,1.50658001288158
"SLAIN2",32.2164513613537,35.4153642840683,36.6775285465803,36.1745536389867,32.2696045014595,23.1381762634737,24.9926256233791,34.8038815848049,42.7721725361425,34.6035639184099,28.4628973780041,43.7710088983763,42.6110601034004,15.0658001288158
"SLAMF1",0.826062855419327,0.957172007677521,1.52823035610751,0.882306186316748,1.53664783340284,2.66978956886236,0.892593772263539,1.16012938616016,2.31200932627797,1.19322634201414,1.18595405741684,2.73568805614852,2.18518256940515,3.01316002576317
"SLAMF6",0.826062855419327,2.87151602303256,6.8770366024838,5.29383711790049,1.53664783340284,5.33957913772471,1.78518754452708,4.64051754464065,6.93602797883392,8.35258439409895,5.9297702870842,6.38327213101322,4.3703651388103,3.01316002576317
"SLAMF6P1",0,0,0,0,0,0,0,1.16012938616016,1.15600466313899,2.38645268402827,5.9297702870842,0.911896018716174,3.27777385410772,1.50658001288158
"SLAMF7",4.13031427709663,6.70020405374264,8.40526695859131,7.94075567685073,15.3664783340284,39.1569136766479,15.1740941284802,35.964010970965,38.1481538835865,32.2171112343817,43.880300124423,74.7754735347262,34.9629211104824,61.7697805281449
"SLAMF8",3.30425142167731,5.74303204606512,6.8770366024838,4.41153093158374,9.21988700041701,14.2388777005992,8.03334395037185,8.12090570312114,5.78002331569493,8.35258439409895,5.9297702870842,16.4141283368911,8.74073027762059,10.5460600901711
"SLAMF9",2.47818856625798,1.91434401535504,0.764115178053755,0.882306186316748,3.07329566680567,4.44964928143726,0,0,0,0,0,0,0,0
"SLBP",37.1728284938697,40.2012243224559,35.1492981904727,40.5860845705704,48.4044067521893,60.5152302275467,29.4555944846968,24.3627171093634,24.2760979259187,19.0916214722262,24.9050352057536,23.7092964866205,27.3147821175644,31.6381802705133
"SLC10A3",9.91275426503192,10.5288920844527,9.93349731469882,8.82306186316748,6.91491525031276,7.11943885029961,19.6370629897979,9.2810350892813,8.0920326419729,8.35258439409895,8.30167840191787,7.29516814972939,7.64813899291802,15.0658001288158
"SLC10A5",0,0,1.52823035610751,1.7646123726335,0.768323916701418,0,0.892593772263539,1.16012938616016,1.15600466313899,4.77290536805654,1.18595405741684,0.911896018716174,3.27777385410772,1.50658001288158
"SLC10A7",4.95637713251596,3.82868803071008,4.58469106832253,7.05844949053398,6.14659133361134,4.44964928143726,3.57037508905416,5.80064693080081,5.78002331569493,5.96613171007068,5.9297702870842,7.29516814972939,5.46295642351287,4.51974003864475
"SLC11A1",2.47818856625798,3.82868803071008,3.05646071221502,0.882306186316748,39.9528436684737,32.0374748263483,3.57037508905416,1.16012938616016,1.15600466313899,1.19322634201414,0,1.82379203743235,4.3703651388103,1.50658001288158
"SLC11A2",90.0408512407066,60.3018364836838,32.0928374782577,26.4691855895024,33.8062523348624,26.6978956886236,17.8518754452708,17.4019407924024,30.0561212416136,20.2848478142403,20.1612189760863,20.0617124117558,21.8518256940515,12.0526401030527
"SLC12A2",133.822182577931,103.374576829172,71.0627115589993,186.166605312834,27.659661001251,124.590179880243,62.4815640584477,27.8431052678439,34.6801398941696,20.2848478142403,33.2067136076715,27.3568805614852,38.2406949645901,12.0526401030527
"SLC12A2-DT",18.1733828192252,14.3575801151628,12.9899580269138,18.5284299126517,7.68323916701418,24.0281061197612,8.92593772263539,10.4411644754415,9.24803730511189,7.15935805208482,7.11572434450103,10.0308562058779,8.74073027762059,9.0394800772895
"SLC12A4",4.95637713251596,7.65737606142017,6.11292142443004,3.52922474526699,8.45156308371559,6.22950899401216,9.81853149489893,3.48038815848049,3.46801398941696,2.38645268402827,4.74381622966736,8.20706416844556,3.27777385410772,4.51974003864475
"SLC12A6",3.30425142167731,4.7858600383876,6.8770366024838,7.94075567685073,12.2931826672227,5.33957913772471,3.57037508905416,4.64051754464065,8.0920326419729,9.54581073611309,7.11572434450103,7.29516814972939,7.64813899291802,1.50658001288158
"SLC12A7",14.0430685421286,10.5288920844527,12.9899580269138,15.8815113537015,19.2080979175354,10.6791582754494,23.207438078852,11.6012938616016,10.4040419682509,13.1254897621555,11.8595405741684,15.502232318175,13.1110954164309,12.0526401030527
"SLC12A8",9.08669140961259,9.57172007677521,8.40526695859131,5.29383711790049,9.21988700041701,6.22950899401216,11.603719039426,5.80064693080081,3.46801398941696,2.38645268402827,4.74381622966736,4.55948009358087,5.46295642351287,7.53290006440792
"SLC12A9",10.7388171204512,8.61454806909769,9.16938213664506,8.82306186316748,13.8298305006255,9.78922841916197,17.8518754452708,6.96077631696098,8.0920326419729,8.35258439409895,8.30167840191787,7.29516814972939,14.2036867011335,6.02632005152634
"SLC12A9-AS1",0,0,1.52823035610751,0,3.07329566680567,0.889929856287452,7.14075017810831,0,0,0,0,0,0,0
"SLC13A2",0,0,0,0,2.30497175010425,0,0.892593772263539,11.6012938616016,5.78002331569493,19.0916214722262,3.55786217225052,6.38327213101322,14.2036867011335,9.0394800772895
"SLC13A3",1.65212571083865,0,12.2258428488601,0,6.14659133361134,0,0.892593772263539,0,0,0,0,0,0,0
"SLC14A1",0.826062855419327,0,0.764115178053755,1.7646123726335,0,0.889929856287452,0.892593772263539,1.16012938616016,1.15600466313899,1.19322634201414,3.55786217225052,1.82379203743235,2.18518256940515,0
"SLC15A1",4.13031427709663,0,0.764115178053755,1.7646123726335,4.60994350020851,2.66978956886236,1.78518754452708,8.12090570312114,2.31200932627797,17.898395130212,2.37190811483368,3.64758407486469,10.9259128470257,6.02632005152634
"SLC15A2",0.826062855419327,0.957172007677521,0.764115178053755,0.882306186316748,0.768323916701418,0,0.892593772263539,2.32025877232033,2.31200932627797,3.57967902604241,1.18595405741684,2.73568805614852,1.09259128470257,3.01316002576317
"SLC15A3",5.78243998793529,7.65737606142017,9.16938213664506,6.17614330421723,12.2931826672227,18.6885269820365,14.2815003562166,12.7614232477618,6.93602797883392,8.35258439409895,8.30167840191787,20.0617124117558,12.0185041317283,21.0921201803422
"SLC15A4",10.7388171204512,12.4432360998078,8.40526695859131,8.82306186316748,13.8298305006255,9.78922841916197,5.35556263358123,5.80064693080081,9.24803730511189,7.15935805208482,7.11572434450103,8.20706416844556,7.64813899291802,6.02632005152634
"SLC16A1",17.3473199638059,26.8008162149706,48.1392562173866,10.587674235801,36.879548001668,29.3676852574859,26.7778131679062,24.3627171093634,40.4601632098645,63.2409961267492,72.3431975024272,16.4141283368911,32.7777385410772,6.02632005152634
"SLC16A1-AS1",1.65212571083865,0.957172007677521,5.34880624637629,0,1.53664783340284,0.889929856287452,1.78518754452708,0,1.15600466313899,1.19322634201414,1.18595405741684,1.82379203743235,1.09259128470257,0
"SLC16A10",1.65212571083865,1.91434401535504,1.52823035610751,1.7646123726335,3.07329566680567,2.66978956886236,0,1.16012938616016,1.15600466313899,1.19322634201414,1.18595405741684,1.82379203743235,0,0
"SLC16A13",4.95637713251596,2.87151602303256,1.52823035610751,1.7646123726335,1.53664783340284,3.55971942514981,3.57037508905416,1.16012938616016,1.15600466313899,1.19322634201414,2.37190811483368,0.911896018716174,3.27777385410772,1.50658001288158
"SLC16A14",2.47818856625798,0.957172007677521,0.764115178053755,1.7646123726335,1.53664783340284,0.889929856287452,1.78518754452708,2.32025877232033,1.15600466313899,1.19322634201414,1.18595405741684,4.55948009358087,3.27777385410772,6.02632005152634
"SLC16A2",1.65212571083865,4.7858600383876,3.05646071221502,0.882306186316748,1.53664783340284,1.7798597125749,2.67778131679062,1.16012938616016,2.31200932627797,1.19322634201414,1.18595405741684,1.82379203743235,1.09259128470257,1.50658001288158
"SLC16A3",6.60850284335461,26.8008162149706,5.34880624637629,18.5284299126517,32.2696045014595,16.9086672694616,33.0259695737509,13.921552633922,11.5600466313899,14.3187161041696,8.30167840191787,9.11896018716174,14.2036867011335,16.5723801416974
"SLC16A4",1.65212571083865,2.87151602303256,3.82057589026878,2.64691855895024,3.84161958350709,2.66978956886236,2.67778131679062,1.16012938616016,2.31200932627797,1.19322634201414,1.18595405741684,1.82379203743235,1.09259128470257,1.50658001288158
"SLC16A4-AS1",1.65212571083865,0.957172007677521,2.29234553416127,0.882306186316748,2.30497175010425,0.889929856287452,0.892593772263539,2.32025877232033,2.31200932627797,2.38645268402827,2.37190811483368,1.82379203743235,2.18518256940515,1.50658001288158
"SLC16A5",1.65212571083865,5.74303204606512,2.29234553416127,5.29383711790049,3.84161958350709,2.66978956886236,6.24815640584477,5.80064693080081,4.62401865255594,5.96613171007068,8.30167840191787,4.55948009358087,5.46295642351287,4.51974003864475
"SLC16A7",0,0,0.764115178053755,0,0.768323916701418,0,0,0,2.31200932627797,1.19322634201414,1.18595405741684,1.82379203743235,1.09259128470257,1.50658001288158
"SLC16A9",1.65212571083865,4.7858600383876,2.29234553416127,8.82306186316748,1.53664783340284,0.889929856287452,0.892593772263539,6.96077631696098,12.7160512945288,16.7051687881979,9.48763245933471,2.73568805614852,6.55554770821545,1.50658001288158
"SLC17A4",0.826062855419327,0.957172007677521,1.52823035610751,2.64691855895024,0,0.889929856287452,0.892593772263539,17.4019407924024,20.8080839365017,52.501959048622,26.0909892631705,9.11896018716174,30.5925559716721,6.02632005152634
"SLC17A5",7.43456569877394,14.3575801151628,9.16938213664506,9.70536804948422,8.45156308371559,7.11943885029961,15.1740941284802,18.5620701785626,31.2121259047526,27.4442058663251,17.7893108612526,15.502232318175,22.9444169787541,19.5855401674606
"SLC17A9",0.826062855419327,7.65737606142017,4.58469106832253,0.882306186316748,16.1348022507298,1.7798597125749,23.207438078852,5.80064693080081,2.31200932627797,3.57967902604241,2.37190811483368,6.38327213101322,2.18518256940515,12.0526401030527
"SLC18A1",0,1.91434401535504,0,0.882306186316748,0,0,0.892593772263539,3.48038815848049,0,1.19322634201414,1.18595405741684,1.82379203743235,1.09259128470257,1.50658001288158
"SLC18A2",0,0.957172007677521,1.52823035610751,0,0.768323916701418,0.889929856287452,0.892593772263539,2.32025877232033,2.31200932627797,1.19322634201414,2.37190811483368,1.82379203743235,1.09259128470257,1.50658001288158
"SLC18B1",4.95637713251596,12.4432360998078,6.11292142443004,9.70536804948422,5.37826741690992,7.11943885029961,8.92593772263539,11.6012938616016,12.7160512945288,7.15935805208482,8.30167840191787,9.11896018716174,9.83332156232317,9.0394800772895
"SLC19A1",4.95637713251596,25.8436442072931,10.6976124927526,7.94075567685073,16.1348022507298,8.89929856287452,16.0666879007437,4.64051754464065,8.0920326419729,2.38645268402827,4.74381622966736,1.82379203743235,3.27777385410772,16.5723801416974
"SLC19A2",5.78243998793529,5.74303204606512,9.16938213664506,4.41153093158374,8.45156308371559,7.11943885029961,4.46296886131769,5.80064693080081,5.78002331569493,7.15935805208482,3.55786217225052,3.64758407486469,3.27777385410772,3.01316002576317
"SLC19A3",19.8255085300638,0.957172007677521,6.8770366024838,0.882306186316748,11.5248587505213,0.889929856287452,0.892593772263539,2.32025877232033,5.78002331569493,8.35258439409895,7.11572434450103,2.73568805614852,3.27777385410772,1.50658001288158
"SLC1A1",0.826062855419327,9.57172007677521,0.764115178053755,4.41153093158374,5.37826741690992,14.2388777005992,2.67778131679062,12.7614232477618,15.0280606208068,36.9900166024382,17.7893108612526,6.38327213101322,18.5740518399438,6.02632005152634
"SLC1A3",2.47818856625798,2.87151602303256,9.93349731469882,1.7646123726335,8.45156308371559,11.5690881317369,4.46296886131769,4.64051754464065,4.62401865255594,4.77290536805654,4.74381622966736,5.47137611229704,1.09259128470257,1.50658001288158
"SLC1A4",15.6951942529672,9.57172007677521,9.16938213664506,28.2337979621359,9.21988700041701,16.9086672694616,15.1740941284802,5.80064693080081,6.93602797883392,7.15935805208482,10.6735865167516,9.11896018716174,8.74073027762059,10.5460600901711
"SLC1A5",61.9547141564495,50.7301164069086,69.5344812028917,78.5252505821905,38.4161958350709,64.0749496526965,107.111252671625,56.846339921848,35.8361445573086,45.3426009965372,37.9505298373388,32.8282566737822,46.9814252422107,76.8355806569608
"SLC1A7",5.78243998793529,0,10.6976124927526,0,1.53664783340284,0,0,0,0,0,0,0,0,0
"SLC20A1",23.1297599517411,25.8436442072931,22.1593401635589,19.4107360989684,58.3926176693077,37.377053964073,16.0666879007437,18.5620701785626,76.2963077671731,44.149374654523,64.0415191005093,16.4141283368911,37.1481036798875,15.0658001288158
"SLC20A2",16.5212571083865,19.1434401535504,28.272261587989,22.9399608442354,22.2813935843411,11.5690881317369,24.1000318511155,17.4019407924024,18.4960746102238,32.2171112343817,32.0207595502547,20.0617124117558,29.4999646869695,19.5855401674606
"SLC22A15",1.65212571083865,0.957172007677521,4.58469106832253,1.7646123726335,3.07329566680567,1.7798597125749,1.78518754452708,1.16012938616016,1.15600466313899,1.19322634201414,1.18595405741684,0.911896018716174,2.18518256940515,0
"SLC22A17",0,1.91434401535504,4.58469106832253,0.882306186316748,1.53664783340284,1.7798597125749,2.67778131679062,3.48038815848049,2.31200932627797,1.19322634201414,2.37190811483368,2.73568805614852,1.09259128470257,3.01316002576317
"SLC22A18",4.95637713251596,8.61454806909769,9.16938213664506,13.2345927947512,9.21988700041701,8.00936870658706,31.2407820292239,17.4019407924024,17.3400699470848,17.898395130212,16.6033568038357,10.0308562058779,18.5740518399438,22.5987001932238
"SLC22A18AS",1.65212571083865,4.7858600383876,3.05646071221502,7.05844949053398,1.53664783340284,4.44964928143726,8.03334395037185,17.4019407924024,20.8080839365017,31.0238848923675,33.2067136076715,10.0308562058779,18.5740518399438,22.5987001932238
"SLC22A23",4.13031427709663,3.82868803071008,3.82057589026878,5.29383711790049,2.30497175010425,1.7798597125749,7.14075017810831,15.0816820200821,15.0280606208068,16.7051687881979,21.3471730335031,12.7665442620264,18.5740518399438,7.53290006440792
"SLC22A3",19.8255085300638,3.82868803071008,6.11292142443004,4.41153093158374,5.37826741690992,1.7798597125749,9.81853149489893,0,1.15600466313899,0,2.37190811483368,0.911896018716174,0,0
"SLC22A4",0.826062855419327,0,1.52823035610751,0.882306186316748,3.07329566680567,2.66978956886236,0,2.32025877232033,3.46801398941696,7.15935805208482,3.55786217225052,0,3.27777385410772,0
"SLC22A5",12.3909428312899,8.61454806909769,8.40526695859131,7.05844949053398,6.14659133361134,6.22950899401216,5.35556263358123,19.7221995647228,28.9001165784747,47.7290536805654,34.3926676650883,11.8546482433103,22.9444169787541,12.0526401030527
"SLC23A1",0.826062855419327,0,0.764115178053755,0,0.768323916701418,0,0,1.16012938616016,3.46801398941696,2.38645268402827,3.55786217225052,0,3.27777385410772,1.50658001288158
"SLC23A2",3.30425142167731,3.82868803071008,3.82057589026878,3.52922474526699,4.60994350020851,1.7798597125749,3.57037508905416,2.32025877232033,4.62401865255594,3.57967902604241,4.74381622966736,5.47137611229704,3.27777385410772,3.01316002576317
"SLC23A3",1.65212571083865,0.957172007677521,0.764115178053755,0.882306186316748,0.768323916701418,0,0.892593772263539,2.32025877232033,3.46801398941696,2.38645268402827,7.11572434450103,0.911896018716174,2.18518256940515,1.50658001288158
"SLC24A1",6.60850284335461,4.7858600383876,4.58469106832253,6.17614330421723,3.84161958350709,1.7798597125749,1.78518754452708,5.80064693080081,3.46801398941696,3.57967902604241,3.55786217225052,2.73568805614852,2.18518256940515,1.50658001288158
"SLC24A3",1.65212571083865,7.65737606142017,6.11292142443004,2.64691855895024,2.30497175010425,3.55971942514981,6.24815640584477,2.32025877232033,3.46801398941696,2.38645268402827,3.55786217225052,4.55948009358087,1.09259128470257,3.01316002576317
"SLC25A1",18.1733828192252,23.929300191938,16.0464187391289,22.9399608442354,13.0615065839241,17.798597125749,43.7370948409134,31.3234934263244,23.1200932627797,29.8306585503534,28.4628973780041,13.6784402807426,29.4999646869695,34.6513402962764
"SLC25A10",14.0430685421286,18.1862681458729,5.34880624637629,18.5284299126517,16.9031261674312,10.6791582754494,32.1333758014874,19.7221995647228,9.24803730511189,5.96613171007068,17.7893108612526,13.6784402807426,9.83332156232317,25.6118602189869
