"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"JAK1",50.6598679918632,-0.0451934855837906,0.196330128808261,-0.230191289834721,0.817943129849009,0.914687115019914
"JAK2",4.59232965658005,-0.335665549252239,0.455042606629638,-0.737657406936927,0.460722661045543,0.676070392863031
"JAK3",6.13101661203518,-0.104450149529768,0.463313468995026,-0.225441642688115,0.821635719134607,0.916208518894573
"JAM2",3.76961659279365,-0.932330231084624,0.515039803527604,-1.81021005502666,0.07026321891199,0.199916065396817
"JAM3",5.72807736790593,-0.00863099140189593,0.413348305424076,-0.0208806744545401,0.983340842814913,0.992587719012294
"JAML",23.3209349179177,-1.03412132498219,0.326480310098719,-3.16748450976876,0.00153763901476088,0.0109992395071228
"JARID2",4.46516688505809,0.460511759125917,0.43053974733387,1.06961497045894,0.284792653859838,0.507722656970806
"JAZF1",4.16679148572878,-0.0990500458829935,0.455874656464078,-0.217274736549866,0.827994244132484,0.918769590504969
"JCAD",3.40503258704854,0.94218733629278,0.609277256539022,1.54640161959244,0.122007603262477,0.291759011549818
"JCHAIN",4466.95515080165,-4.19744645177418,0.55614770966493,-7.54735905377203,4.44172812665473e-14,7.20766947856831e-12
"JDP2",16.8410131265293,0.00325028212054694,0.239992481870134,0.0135432664190946,0.989194367150688,0.995193928646986
"JHY",0.927220113238885,-0.00903800264620615,1.00511733130575,-0.00899198766622088,0.992825528553311,0.996855756254763
"JKAMP",27.1838673400007,-0.286989380477894,0.215451945753609,-1.33203429411631,0.182848919606165,0.382972319832003
"JMJD1C",24.2189109256072,0.345256578739924,0.299126709932288,1.15421514453884,0.248411975134166,0.46513763662084
"JMJD4",5.41645242849233,0.663407532891988,0.404373656880027,1.64058049184152,0.100884527253642,0.255748872027446
"JMJD6",16.7794960376027,0.263378454352738,0.235776702772489,1.11706734064766,0.263965533389751,0.483111615541939
"JMJD7",3.05455936046802,0.025176268621596,0.520823474148196,0.0483393507997535,0.961445793791611,0.982438347400066
"JMJD7-PLA2G4B",1.50779004944932,0.086532928607302,0.750344040068014,0.115324336552948,0.908188049273274,0.956540387063226
"JMJD8",24.634280083765,0.258423181421846,0.221252053727143,1.16800353745211,0.242805337994,0.458202615461057
"JMY",2.66648911725019,0.458843129056679,0.557749964940053,0.822668145045954,0.410696734986988,0.630231697725395
"JOSD1",38.7762998882505,-0.7248242958292,0.22115339172664,-3.27747311569668,0.00104740704343193,0.00811455098671266
"JOSD2",6.35358363844692,0.385311422029664,0.560477696063576,0.687469679410682,0.491786801326026,0.70009394078347
"JPH1",6.15466290654252,1.37118051208606,0.42197961551681,3.24939988014999,0.00115648780514624,0.00874187668001432
"JPH2",1.07820841295525,-0.427673384747241,1.0964961039897,-0.390036392460595,0.696509636518662,0.844969312821966
"JPT1",137.34316083939,0.246304306538204,0.323286367076817,0.761876564005184,0.446133678637535,0.663654421771676
"JPT2",34.8144380105354,0.785918530291293,0.206101840320266,3.81325333665161,0.000137149400507582,0.00159836331005285
"JPX",16.4990970000453,0.203718736798607,0.3261383569667,0.624638998900112,0.532208017764517,0.73121051879316
"JRK",2.5242387264824,0.447273688980037,0.575768851155361,0.776828562508235,0.437259922849592,0.655062673752216
"JRKL",6.9615870373119,0.189004330748637,0.351542830823695,0.537642398525902,0.590823953182268,0.774694541288158
"JSRP1",0.967068685375539,0.865785027565283,1.09527219202496,0.790474764053495,0.429250554531331,0.648188416338848
"JTB",76.6589063337168,0.00404930263262865,0.279055743860186,0.014510730281393,0.988422518638836,0.994951008390716
"JTB-DT",0.743478633254606,-0.17875052296012,1.08939724619571,-0.164082040398335,0.869666559875229,NA
"JUN",47.6174942234607,-0.0717516200657372,0.358626617420131,-0.200073325794667,0.841423234509776,0.92623561922994
"JUNB",26.551350473761,1.26260362131862,0.557505006750447,2.26473951987986,0.0235286687827589,0.0896985434774788
"JUND",12.3883525136864,-0.609977812352022,0.278981802457834,-2.1864430116162,0.0287832097338735,0.104474723587891
"JUP",73.2576826619834,-0.0773803262450858,0.261475458802961,-0.295937242444604,0.767278008870216,0.88753526590963
"KALRN",26.8991173651737,-0.536422880739645,0.27148613568953,-1.97587578230181,0.0481688476833181,0.151839680545662
"KANK1",22.0313329826823,0.497755270995785,0.261533346578602,1.90321914014964,0.0570119566594141,0.172224099750788
"KANK2",31.6860924169293,0.0620999093560935,0.394157225498319,0.157551112446518,0.874810528922252,0.942147337056723
"KANSL1",13.536006225315,-0.183733024888429,0.246549857659945,-0.745216511711977,0.456140842598398,0.672386259654467
"KANSL1-AS1",1.75379873956692,-0.692624570785501,0.705390774505435,-0.981901941191554,0.326148159351822,0.55142308844432
"KANSL1L",4.68522435295049,0.72029038189312,0.442741468841994,1.62688709457703,0.103761079381573,0.261003613468708
"KANSL2",14.3030956665274,0.162340198524544,0.239824986612025,0.676911112632183,0.498462352962969,0.705359665154897
"KANSL3",13.192831722338,-0.0738292262829791,0.247602038527613,-0.298176972701885,0.765568095972922,0.886256676859472
"KANTR",3.49624275941083,0.906481643129363,0.564658983372058,1.60536123540618,0.108414330181898,0.269842870170984
"KARS1",101.587197647819,0.411185302861549,0.162718234137889,2.52697741614566,0.0115048900612066,0.0525899352913481
"KAT14",7.09558598700606,-0.258537804577645,0.344456441044123,-0.750567484799995,0.45291299566434,0.669437336776031
"KAT2A",18.3114887305072,0.650354002348157,0.225996401275141,2.87771840028717,0.0040056252954248,0.0235247757810373
"KAT2B",7.77796917193144,-1.11363494198031,0.347850648023951,-3.20147439226167,0.00136726227427503,0.0100094020444562
"KAT5",29.1298547234666,-0.456778621564261,0.182002443727332,-2.50973894750878,0.0120820442980677,0.0544768466704476
"KAT6A",9.15085768519585,0.40573487989461,0.323928232669501,1.25254559181501,0.210371126200273,0.417415011037198
"KAT6B",5.28414746070861,-0.276458239638225,0.395869640281874,-0.698356760678531,0.484954110304861,0.695418445767854
"KAT7",12.363260123846,0.019754951375135,0.256143400595942,0.077124576815851,0.938524441755468,0.970111366929205
